title,image,link,info,score
古董局中局 4,https://img1.doubanio.com/view/subject/m/public/s28340239.jpg,https://book.douban.com/subject/26650970/,马伯庸 / 北京联合出版公司 / 2015-12 / 42.00元,7.3
追寻逝去的时光·第一卷：去斯万家那边,https://img1.doubanio.com/view/subject/m/public/s29881117.jpg,https://book.douban.com/subject/27194720/,[法] 马塞尔·普鲁斯特 原著、斯泰凡·厄埃 绘 / 周克希 / 后浪丨湖南美术出版社 / 2018-1 / 160.00元,9.3
招摇,https://img3.doubanio.com/view/subject/m/public/s28958906.jpg,https://book.douban.com/subject/26851806/,九鹭非香 / 湖南文艺出版社 / 2016-8-1 / 58.00元,7.5
鹿鼎记（全五册）,https://img3.doubanio.com/view/subject/m/public/s3134040.jpg,https://book.douban.com/subject/1212893/,金庸 / 广州出版社 花城出版社 / 2008-3 / 108.00元,8.8
亿万斯年,https://img1.doubanio.com/view/subject/m/public/s29786928.jpg,https://book.douban.com/subject/30241634/,狄戈 / 2018-6 / 36.80元,7.3
东霓,https://img3.doubanio.com/view/subject/m/public/s4397380.jpg,https://book.douban.com/subject/4874131/,笛安 / 长江文艺出版社 / 2010-7-1 / 26.80元,8.1
了不起的盖茨比,https://img3.doubanio.com/view/subject/m/public/s9110246.jpg,https://book.douban.com/subject/10738023/,[美] 斯科特·菲茨杰拉德 / 邓若虚 / 南海出版公司 / 2012-5 / 25.00元,8.7
撒野,https://img1.doubanio.com/view/subject/m/public/s29889999.jpg,https://book.douban.com/subject/30336340/,巫哲 / 北京联合出版公司 / 2018-10 / 45.00元,9.1
梦里花落知多少,https://img1.doubanio.com/view/subject/m/public/s1513378.jpg,https://book.douban.com/subject/1016300/,郭敬明 / 春风文艺出版社 / 2003-11 / 20.00元,7.1
遮蔽的天空,https://img3.doubanio.com/view/subject/m/public/s29840340.jpg,https://book.douban.com/subject/30193594/,[美]保罗·鲍尔斯 / 阳曦 / 江苏凤凰文艺出版社 / 2018-9-5 / 49,7.9
冰与火之歌,https://img3.doubanio.com/view/subject/m/public/s27218035.jpg,https://book.douban.com/subject/25826936/,[美]乔治·R.R.马丁 / 谭光磊、屈畅、胡绍晏 / 重庆出版社 / 2013-10-1 / 330.00元,9.5
东方快车谋杀案,https://img1.doubanio.com/view/subject/m/public/s26344659.jpg,https://book.douban.com/subject/24153048/,[英]阿加莎·克里斯蒂 / 郑桥 / 新星出版社 / 2013-4 / 26.00元,8.9
世界诞生于午夜,https://img1.doubanio.com/view/subject/m/public/s29936157.jpg,https://book.douban.com/subject/30352058/,〔英〕珍·坎贝尔 Jen Campbell / 王晨颖 / 湖南文艺出版社 / 2019-1 / 39.80元,7.3
一瓣河川,https://img1.doubanio.com/view/subject/m/public/s29730707.jpg,https://book.douban.com/subject/30126626/,雨楼清歌 / 青马文化  新星出版社 / 2018-5-1 / 55.00,8.7
长安十二时辰 下,https://img3.doubanio.com/view/subject/m/public/s29205251.jpg,https://book.douban.com/subject/26899538/,马伯庸 / 湖南文艺出版社 / 2017-1 / 39.80元,7.7
古董局中局 3,https://img3.doubanio.com/view/subject/m/public/s27963366.jpg,https://book.douban.com/subject/26261240/,马伯庸 / 北京联合出版公司 / 2014-12 / 32.00元,7.7
地球上最后的夜晚,https://img3.doubanio.com/view/subject/m/public/s27267924.jpg,https://book.douban.com/subject/20501761/,[智利] 罗贝托·波拉尼奥 / 赵德明 / 上海人民出版社 / 2013-4-1 / 45.00元,8.3
红玫瑰与白玫瑰,https://img3.doubanio.com/view/subject/m/public/s10199551.jpg,https://book.douban.com/subject/10757939/,张爱玲 / 北京十月文艺出版社 / 2012-6 / 28.00元,8.7
流浪地球,https://img3.doubanio.com/view/subject/m/public/s4821066.jpg,https://book.douban.com/subject/3983118/,刘慈欣 / 天海文化 / 2003-1-1 / 19.90元,8.3
古董局中局 2,https://img1.doubanio.com/view/subject/m/public/s27034669.jpg,https://book.douban.com/subject/24882288/,马伯庸 / 江苏文艺出版社 / 2013-9-1 / 32,7.4
一个叫欧维的男人决定去死,https://img3.doubanio.com/view/subject/m/public/s29475416.jpg,https://book.douban.com/subject/27054340/,[瑞典] 弗雷德里克·巴克曼 / 宁蒙 / 四川文艺出版社 / 2017-7-24 / 39.8,9.2
红拂夜奔,https://img3.doubanio.com/view/subject/m/public/s26384792.jpg,https://book.douban.com/subject/1418686/,王小波 / 江苏文艺出版社 / 2005-1 / 28.00元,8.6
那些年，我们一起追的女孩,https://img3.doubanio.com/view/subject/m/public/s1982025.jpg,https://book.douban.com/subject/1958227/,九把刀 / 花山文艺出版社 / 2007-1 / 20.00元,8.2
朝花夕拾,https://img3.doubanio.com/view/subject/m/public/s2875823.jpg,https://book.douban.com/subject/1449352/,鲁迅 / 人民文学出版社 / 1972年4月 / 0.25元,8.7
三重门,https://img3.doubanio.com/view/subject/m/public/s1024882.jpg,https://book.douban.com/subject/1026425/,韩寒 / NONE、NONE / 作家出版社 / 2000-5 / 16.00,7.4
被嫌弃的松子的一生,https://img3.doubanio.com/view/subject/m/public/s29721886.jpg,https://book.douban.com/subject/27110733/,[日] 山田宗树 / 王蕴洁、刘珮瑄 / 文治图书·四川文艺出版社 / 2018-5 / 45.0元,8.7
玉森画廊的客人,https://img1.doubanio.com/view/subject/m/public/s29987299.jpg,https://book.douban.com/subject/30442488/,郑辰 / 广西师范大学出版社 / 2019-3 / 45.00元,7.9
雪落香杉树,https://img3.doubanio.com/view/subject/m/public/s29476260.jpg,https://book.douban.com/subject/5431784/,[美] 戴维·伽特森 / 熊裕 / 全本书店|作家出版社 / 2017-6 / 52.00元,8.4
大裂,https://img1.doubanio.com/view/subject/m/public/s29219047.jpg,https://book.douban.com/subject/26935435/,胡迁 / 九州出版社 / 2017-1-1 / 35.00元,7.6
镇魂,https://img3.doubanio.com/view/subject/m/public/s27964123.jpg,https://book.douban.com/subject/26281913/,priest / 晋江出版社 / 2013-7-4 / 25,8.0
遥远的救世主,https://img1.doubanio.com/view/subject/m/public/s3073167.jpg,https://book.douban.com/subject/1322455/,豆豆 / 作家出版社 / 2005-05-01 / 28.00元,8.7
鬼吹灯之云南虫谷,https://img1.doubanio.com/view/subject/m/public/s6063257.jpg,https://book.douban.com/subject/1926103/,天下霸唱 / 安徽文艺出版社 / 2006-11 / 26.80元,8.0
度外,https://img3.doubanio.com/view/subject/m/public/s29927081.jpg,https://book.douban.com/subject/30382687/,黄国峻 / 后浪丨四川人民出版社 / 2019-1 / 45.00元,8.3
且听风吟,https://img1.doubanio.com/view/subject/m/public/s1029019.jpg,https://book.douban.com/subject/1039752/,[日] 村上春树 / 林少华 / 上海译文出版社 / 2001-8 / 11.80元,7.8
半生缘,https://img1.doubanio.com/view/subject/m/public/s10199588.jpg,https://book.douban.com/subject/10757938/,张爱玲 / 北京十月文艺出版社 / 2012-6-1 / 29.60元,9.1
十年一品温如言,https://img3.doubanio.com/view/subject/m/public/s7028012.jpg,https://book.douban.com/subject/6732193/,书海沧生 / 江苏文艺出版社 / 2011-6 / 46.00元,7.6
失明症漫记,https://img1.doubanio.com/view/subject/m/public/s27217828.jpg,https://book.douban.com/subject/20428302/,(葡)若泽·萨拉马戈 / 范维信 / 南海出版公司 / 2014-2 / 29.50,9.0
香水,https://img1.doubanio.com/view/subject/m/public/s1556748.jpg,https://book.douban.com/subject/1292416/,[德] 帕·聚斯金德 / 李清华 / 上海译文出版社 / 2005-5 / 20.00元,8.5
时间移民,https://img1.doubanio.com/view/subject/m/public/s27760627.jpg,https://book.douban.com/subject/26210607/,刘慈欣 / 江苏凤凰文艺出版社 / 2014-12 / 32.00,8.4
龙族Ⅲ,https://img1.doubanio.com/view/subject/m/public/s27222807.jpg,https://book.douban.com/subject/25825717/,江南 / 长江出版社 / 2013-12 / 36.80元,8.2
京华烟云,https://img1.doubanio.com/view/subject/m/public/s1395779.jpg,https://book.douban.com/subject/1391191/,林语堂 / 张振玉 / 陕西师范大学出版社 / 2005-7 / 43.00元,8.5
人间便利店,https://img3.doubanio.com/view/subject/m/public/s29725172.jpg,https://book.douban.com/subject/28171580/,[日] 村田沙耶香 / 吴曦 / 湖南文艺出版社·向上文学品牌 / 2018-4 / 45.00元,7.8
万历十五年,https://img3.doubanio.com/view/subject/m/public/s1800355.jpg,https://book.douban.com/subject/1041482/,[美] 黄仁宇 / 生活·读书·新知三联书店 / 1997-5 / 18.00元,8.9
四世同堂,https://img1.doubanio.com/view/subject/m/public/s3424257.jpg,https://book.douban.com/subject/3183775/,老舍 / 北京十月文艺出版社 / 2008-07 / 36.00元,9.3
楚楚很动人2,https://img3.doubanio.com/view/subject/m/public/s29777942.jpg,https://book.douban.com/subject/30187394/,春风榴火 / 广东旅游出版社 / 2018-3 / 32.80元,7.5
危险的维纳斯,https://img1.doubanio.com/view/subject/m/public/s29963217.jpg,https://book.douban.com/subject/30380271/,[日] 东野圭吾 / 星野空 / 北京联合出版公司 / 2019-1 / 45.00元,6.1
一只特立独行的猪,https://img3.doubanio.com/view/subject/m/public/s1670642.jpg,https://book.douban.com/subject/1767945/,王小波 / 北方文艺出版社 / 2006-4 / 18.80元,8.8
世界尽头与冷酷仙境,https://img1.doubanio.com/view/subject/m/public/s1801057.jpg,https://book.douban.com/subject/1291809/,[日] 村上春树 / 林少华 / 上海译文出版社 / 2002-12 / 23.00元,8.6
偷书贼,https://img3.doubanio.com/view/subject/m/public/s29902130.jpg,https://book.douban.com/subject/30225784/,[澳]马库斯·苏萨克 / 陶泽慧 / 北京十月文艺出版社 / 2018-11-1 / 68.00,9.1
小说课,https://img3.doubanio.com/view/subject/m/public/s29374400.jpg,https://book.douban.com/subject/26951584/,毕飞宇 / 人民文学出版社 / 2017-2 / 38.00,8.6
妻妾成群,https://img3.doubanio.com/view/subject/m/public/s6478105.jpg,https://book.douban.com/subject/1025753/,苏童 / 上海文艺出版社 / 2004-8 / 23.00元,8.2
小姨多鹤,https://img1.doubanio.com/view/subject/m/public/s4045138.jpg,https://book.douban.com/subject/3012517/,严歌苓 / 作家出版社 / 2008-4 / 28.00元,8.6
三万英尺,https://img3.doubanio.com/view/subject/m/public/s29703275.jpg,https://book.douban.com/subject/30156483/,马曳 / 中信出版集团 / 2018-3-10 / 45.00,8.3
在细雨中呼喊,https://img3.doubanio.com/view/subject/m/public/s1336441.jpg,https://book.douban.com/subject/1082138/,余华 / 南海出版公司 / 1999-1 / 18.00元,8.3
独居的一年,https://img3.doubanio.com/view/subject/m/public/s29488810.jpg,https://book.douban.com/subject/27036317/,[美] 约翰·欧文 / 孙璐 / 读客图书·江苏凤凰文艺出版社 / 2017-8-1 / 68.00,8.1
没有色彩的多崎作和他的巡礼之年,https://img3.doubanio.com/view/subject/m/public/s27094300.jpg,https://book.douban.com/subject/25733470/,[日] 村上春树 / 施小炜 / 南海出版公司 / 2013-10-1 / 39.50元,8.2
爱与黑暗的故事,https://img1.doubanio.com/view/subject/m/public/s27229378.jpg,https://book.douban.com/subject/25756955/,[以色列] 阿摩司·奥兹 / 钟志清 / 译林出版社 / 2014-3 / 48.00,9.0
白天的房子，夜晚的房子,https://img3.doubanio.com/view/subject/m/public/s29597721.jpg,https://book.douban.com/subject/27131538/,[波] 奥尔加·托卡尔丘克 / 易丽君、袁汉镕 / 四川人民出版社 / 2017-12 / 60.00元,8.6
生吞,https://img1.doubanio.com/view/subject/m/public/s29578979.jpg,https://book.douban.com/subject/27170951/,郑执 / 浙江文艺出版社 / 2017-11-1 / 39.00,8.4
活着,https://img1.doubanio.com/view/subject/m/public/s29652928.jpg,https://book.douban.com/subject/27064488/,余华 / 北京十月文艺出版社 / 2017-6-1 / 35.00元,9.4
永恒的边缘,https://img1.doubanio.com/view/subject/m/public/s29442128.jpg,https://book.douban.com/subject/27025715/,[英] 肯·福莱特 / 陈杰 / 江苏凤凰文艺出版社 / 2017-5 / 168.00（全三册）,7.8
魔道祖師 一,https://img3.doubanio.com/view/subject/m/public/s29181694.jpg,https://book.douban.com/subject/26924196/,墨香铜臭 / 平心工作室 / 2016-12-8 / NT330元,8.0
短篇小说写作指南,https://img3.doubanio.com/view/subject/m/public/s29961175.jpg,https://book.douban.com/subject/30358497/,美国《作家文摘》杂志社 编 / 谢楚聿 / 浦睿文化·湖南文艺出版社 / 2019-1-30 / 59.00元,8.4
俗世奇人,https://img3.doubanio.com/view/subject/m/public/s3510074.jpg,https://book.douban.com/subject/3389984/,冯骥才 / 作家出版社 / 2008-12 / 18.00元,8.5
蛙,https://img1.doubanio.com/view/subject/m/public/s25136967.jpg,https://book.douban.com/subject/19995918/,莫言 / 上海文艺出版社 / 2012-10 / 35.00元,8.3
平原上的摩西,https://img1.doubanio.com/view/subject/m/public/s28810239.jpg,https://book.douban.com/subject/26803179/,双雪涛 / 百花文艺出版社 / 2016-6 / 39.50元,8.4
看不见的城市,https://img1.doubanio.com/view/subject/m/public/s8972088.jpg,https://book.douban.com/subject/10555509/,[意大利] 伊塔洛·卡尔维诺 / 张密 / 译林出版社 / 2012-4 / 25.00元,9.0
奥丽芙·基特里奇,https://img1.doubanio.com/view/subject/m/public/s29993079.jpg,https://book.douban.com/subject/30420900/,[美] 伊丽莎白·斯特劳特 / 张芸 / 南海出版公司 / 2019-2-25 / 58.00元,9.0
摆渡人2重返荒原,https://img3.doubanio.com/view/subject/m/public/s29620445.jpg,https://book.douban.com/subject/27134325/,【英】克莱儿·麦克福尔 / 付强 / 百花洲文艺出版社 / 2017-9 / 42.8元,6.3
局外人,https://img3.doubanio.com/view/subject/m/public/s27003183.jpg,https://book.douban.com/subject/24257486/,(法)阿尔贝·加缪 / 柳鸣九 / 上海译文出版社 / 2013-8 / 22.00,9.1
海风中失落的血色馈赠,https://img3.doubanio.com/view/subject/m/public/s28061231.jpg,https://book.douban.com/subject/26357614/,[加拿大] 阿利斯泰尔·麦克劳德 / 陈以侃 / 上海文艺出版社 / 2015-6 / 20.00元,9.0
梦里花落知多少,https://img3.doubanio.com/view/subject/m/public/s2393243.jpg,https://book.douban.com/subject/2070844/,三毛 / 北京十月文艺出版社 / 2007-6 / 28.00元,8.8
在路上,https://img1.doubanio.com/view/subject/m/public/s2577057.jpg,https://book.douban.com/subject/1917972/,[美] 杰克·凯鲁亚克 / 王永年 / 上海译文出版社 / 2006-10 / 28.00元,7.8
红手指,https://img1.doubanio.com/view/subject/m/public/s28373307.jpg,https://book.douban.com/subject/26651926/,[日] 东野圭吾 / 于壮 / 南海出版公司 / 2016-1 / 39.50,8.1
安娜·卡列尼娜,https://img1.doubanio.com/view/subject/m/public/s5763939.jpg,https://book.douban.com/subject/2253380/,[俄] 列夫·托尔斯泰 / 草婴 / 上海文艺出版社 / 2007-8 / 37.00元,9.2
心是孤独的猎手,https://img1.doubanio.com/view/subject/m/public/s1436379.jpg,https://book.douban.com/subject/1424741/,[美] 卡森·麦卡勒斯 / 陈笑黎 / 上海三联书店 / 2005-8 / 25.00元,8.5
肠子,https://img3.doubanio.com/view/subject/m/public/s28676953.jpg,https://book.douban.com/subject/5920385/,[美] 恰克·帕拉尼克 / 景翔 / 吉林出版集团有限责任公司 / 2011-1 / 35.00元,8.3
圣女的救济,https://img1.doubanio.com/view/subject/m/public/s3766558.jpg,https://book.douban.com/subject/3713327/,[日] 东野圭吾 / 袁斌 / 当代世界出版社 / 2009-5 / 30.00,7.7
匆匆那年（上下）,https://img3.doubanio.com/view/subject/m/public/s2892553.jpg,https://book.douban.com/subject/2567919/,九夜茴 / 东方出版社 / 2008-1 / 29.00,8.3
张大小姐,https://img1.doubanio.com/view/subject/m/public/s29918538.jpg,https://book.douban.com/subject/30358366/,[美]洪晃 / 浙江文艺出版社 / 2018-11-1 / 45.00,6.5
金阁寺,https://img3.doubanio.com/view/subject/m/public/s3511590.jpg,https://book.douban.com/subject/3391248/,[日] 三岛由纪夫 / 唐月梅 / 上海译文出版社 / 2009-1 / 24.00,8.6
荒原狼,https://img1.doubanio.com/view/subject/m/public/s3286369.jpg,https://book.douban.com/subject/3131626/,[德]赫尔曼·黑塞 / 赵登荣、倪诚恩 / 上海译文出版社 / 2008-7 / 13.00,9.0
大江东去,https://img3.doubanio.com/view/subject/m/public/s28334541.jpg,https://book.douban.com/subject/25918895/,阿耐 / 北京联合出版公司 / 2014-7-15 / 168.00,9.0
寂寞的游戏,https://img3.doubanio.com/view/subject/m/public/s29508790.jpg,https://book.douban.com/subject/27104286/,袁哲生 / 北京联合出版公司 / 2017-9 / 38.00元,8.4
告白,https://img3.doubanio.com/view/subject/m/public/s3931802.jpg,https://book.douban.com/subject/3920130/,湊佳苗 / 丁世佳 / 時報文化 / 2009年8月31日 / NT$250,8.6
幻城,https://img1.doubanio.com/view/subject/m/public/s1100387.jpg,https://book.douban.com/subject/1059406/,郭敬明 / 春风文艺出版社 / 2003-1 / 28.00元,7.0
新参者,https://img3.doubanio.com/view/subject/m/public/s6942170.jpg,https://book.douban.com/subject/6746289/,[日] 东野圭吾 / 岳远坤 / 南海出版公司 / 2011-9 / 28.00元,8.4
鬼吹灯之龙岭迷窟,https://img3.doubanio.com/view/subject/m/public/s1890264.jpg,https://book.douban.com/subject/1916726/,天下霸唱 / 安徽文艺出版社 / 2006-11 / 25.00元,7.8
冷雨,https://img3.doubanio.com/view/subject/m/public/s29938801.jpg,https://book.douban.com/subject/30362714/,郭沛文 / 中信出版集团 / 2019-1 / 42.80元,7.8
青梅七分甜,https://img3.doubanio.com/view/subject/m/public/s29818394.jpg,https://book.douban.com/subject/30273344/,姜之鱼 / 广东旅游出版社 / 2018-6 / 36.8,6.7
十二个圣诞故事,https://img3.doubanio.com/view/subject/m/public/s29938670.jpg,https://book.douban.com/subject/30390936/,[英] 珍妮特·温特森 / 涂艾米 / 北京联合出版公司 / 2018-12-1 / 58.00元,8.0
天谴者,https://img1.doubanio.com/view/subject/m/public/s29920997.jpg,https://book.douban.com/subject/30372199/,秦明 / 江苏凤凰文艺出版社 / 2018-11 / 45,7.2
雷雨,https://img1.doubanio.com/view/subject/m/public/s23579217.jpg,https://book.douban.com/subject/1013416/,曹禺 / 人民文学出版社 / 1999-05 / 9.20,8.6
默读.2,https://img3.doubanio.com/view/subject/m/public/s29825750.jpg,https://book.douban.com/subject/30246163/,Priest / 北京联合出版公司 / 2018-6 / 48.00元,8.6
活着,https://img3.doubanio.com/view/subject/m/public/s1469173.jpg,https://book.douban.com/subject/1061118/,余华 / 上海文艺出版社 / 2004-5 / 13.00元,9.1
傲慢与偏见,https://img3.doubanio.com/view/subject/m/public/s4571103.jpg,https://book.douban.com/subject/4881639/,简•奥斯丁(Jane Austen) / 孙致礼 / 译林出版社 / 2010-6-1 / 18.50元,9.0
额尔古纳河右岸,https://img3.doubanio.com/view/subject/m/public/s3380714.jpg,https://book.douban.com/subject/3311253/,迟子建 / 北京十月文艺出版社 / 2005-12-1 / 29.00元,9.0
包法利夫人,https://img1.doubanio.com/view/subject/m/public/s1153177.jpg,https://book.douban.com/subject/1083477/,福楼拜 / 李健吾 / 人民文学出版社 / 2003-01 / 12.00,8.0
故事,https://img1.doubanio.com/view/subject/m/public/s27598249.jpg,https://book.douban.com/subject/25976544/,罗伯特·麦基 / 周铁东 / 天津人民出版社 / 2014-9-1 / 68.00元,9.2
全频带阻塞干扰,https://img3.doubanio.com/view/subject/m/public/s3668863.jpg,https://book.douban.com/subject/3571732/,刘慈欣、Comis You 滴水工坊 制作漫画 / 中国文联出版社 / 2009-3 / 28.80,8.4
失恋33天,https://img3.doubanio.com/view/subject/m/public/s6980516.jpg,https://book.douban.com/subject/4238754/,鲍鲸鲸 / 中信出版社 / 2010-1 / 25.00元,8.1
来不及说我爱你,https://img1.doubanio.com/view/subject/m/public/s4596329.jpg,https://book.douban.com/subject/1886385/,匪我思存 / 新世界出版社 / 2006-9 / 20.00元,8.1
禅与摩托车维修艺术,https://img3.doubanio.com/view/subject/m/public/s6927676.jpg,https://book.douban.com/subject/6811366/,(美)罗伯特·M.波西格 / 张国辰 / 重庆出版社 / 2011-9 / 36.00元,8.3
冰与火之歌（卷一）,https://img3.doubanio.com/view/subject/m/public/s1358984.jpg,https://book.douban.com/subject/1336330/,[美] 乔治·R. R. 马丁 / 谭光磊、屈畅 / 重庆出版社 / 2005-5 / 68.00元,9.3
默读.3,https://img1.doubanio.com/view/subject/m/public/s29852498.jpg,https://book.douban.com/subject/30307059/,Priest / 北京联合出版公司 / 2018-8 / 48.00元,8.7
橘子不是唯一的水果,https://img3.doubanio.com/view/subject/m/public/s4392841.jpg,https://book.douban.com/subject/4882159/,[英] 珍妮特·温特森 / 于是 / 新星出版社 / 2010-7 / 25.00元,7.6
异乡人,https://img3.doubanio.com/view/subject/m/public/s27980035.jpg,https://book.douban.com/subject/26276775/,(法) 加缪 / 张一乔 / 北京大学出版社 / 2015-2-1 / 28,9.0
一个人的好天气,https://img3.doubanio.com/view/subject/m/public/s2732804.jpg,https://book.douban.com/subject/2250587/,[日] 青山七惠 / 竺家荣 / 上海译文出版社 / 2007-9 / 15.00元,7.6
ZOO,https://img1.doubanio.com/view/subject/m/public/s2756239.jpg,https://book.douban.com/subject/2297697/,[日] 乙一 / 李颖秋 / 当代世界出版社 / 2007-10 / 20.00元,8.6
群山回唱,https://img1.doubanio.com/view/subject/m/public/s26934659.jpg,https://book.douban.com/subject/24845582/,[美] 卡勒德·胡赛尼 / 康慨 / 上海人民出版社 / 2013-8 / 36.00元,8.4
奇迹男孩,https://img3.doubanio.com/view/subject/m/public/s29642731.jpg,https://book.douban.com/subject/27603501/,[美] R.J.帕拉西奥 / 雷淑容、易承楠 / 人民文学出版社 / 2018-1 / 59.00元,8.8
国境以南 太阳以西,https://img3.doubanio.com/view/subject/m/public/s2333463.jpg,https://book.douban.com/subject/1015452/,[日] 村上春树 / 林少华 / 上海译文出版社 / 2001-8 / 13.50元,8.3
棋王,https://img1.doubanio.com/view/subject/m/public/s26237958.jpg,https://book.douban.com/subject/1020961/,阿城 / 作家出版社 / 1999-10 / 13.00,8.7
一句顶一万句,https://img3.doubanio.com/view/subject/m/public/s29061215.jpg,https://book.douban.com/subject/26877012/,刘震云 / 长江文艺出版社 / 2016-8 / 45.00元,8.9
沉睡的人鱼之家,https://img3.doubanio.com/view/subject/m/public/s29466436.jpg,https://book.douban.com/subject/27028847/,[日] 东野圭吾 / 王蕴洁 / 北京联合出版公司 / 2017-6 / 39.80元,7.2
神们自己,https://img1.doubanio.com/view/subject/m/public/s27882508.jpg,https://book.douban.com/subject/26264967/,[美] 艾萨克·阿西莫夫 / 崔正男 / 江苏凤凰文艺出版社 / 2014-12-1 / 39.00元,8.4
海棠依舊: 知否? 知否? 應是綠肥紅瘦 卷一,https://img1.doubanio.com/view/subject/m/public/s7084539.jpg,https://book.douban.com/subject/10468852/,關心則亂 / 三采文化出版事業有限公司 / 2012-2-3 / NT$240,8.5
尼罗河上的惨案,https://img1.doubanio.com/view/subject/m/public/s1683067.jpg,https://book.douban.com/subject/1818347/,[英] 阿加莎·克里斯蒂 / 宫英海 / 人民文学出版社 / 2006-5 / 22.00元,8.7
上海堡垒,https://img3.doubanio.com/view/subject/m/public/s3510011.jpg,https://book.douban.com/subject/3268399/,江南 / 万卷出版公司 / 2009-1 / 26.00,8.5
应物兄,https://img3.doubanio.com/view/subject/m/public/s29954096.jpg,https://book.douban.com/subject/30409058/,李洱 / 人民文学出版社 / 2018-12 / 79.00元,7.2
草房子,https://img3.doubanio.com/view/subject/m/public/s2652540.jpg,https://book.douban.com/subject/1052990/,曹文轩 / 江苏少年儿童出版社 / 2009-6 / 18.00元,9.0
火星孤儿,https://img3.doubanio.com/view/subject/m/public/s29977520.jpg,https://book.douban.com/subject/30367057/,刘洋 / 人民文学出版社 / 2018-12 / 43,8.2
面纱,https://img3.doubanio.com/view/subject/m/public/s28561075.jpg,https://book.douban.com/subject/26757680/,[英] 威廉·萨默塞特·毛姆 / 于大卫 / 江西人民出版社 / 2016-4-1 / 39.8元,9.0
白金数据,https://img3.doubanio.com/view/subject/m/public/s29645762.jpg,https://book.douban.com/subject/27173553/,[日] 东野圭吾 / 王蕴洁 / 北京联合出版公司 / 2018-1 / 42.00元,7.1
十一种孤独,https://img3.doubanio.com/view/subject/m/public/s4099866.jpg,https://book.douban.com/subject/4105446/,（美）理查德·耶茨、Richard Yates / 陈新宇 / 上海译文出版社 / 2010-1 / 20.00元,8.2
人生的枷锁,https://img1.doubanio.com/view/subject/m/public/s3983958.jpg,https://book.douban.com/subject/2035171/,[英] 毛姆 / 张柏然、张增健、倪俊 / 上海译文出版社 / 2007-3 / 32.00元,9.0
在细雨中呼喊,https://img3.doubanio.com/view/subject/m/public/s26840501.jpg,https://book.douban.com/subject/20421947/,余华 / 作家出版社 / 2012-11-1 / 25.00元,8.5
罗杰疑案,https://img3.doubanio.com/view/subject/m/public/s25814002.jpg,https://book.douban.com/subject/21371175/,[英]阿加莎·克里斯蒂 / 常禾 / 新星出版社 / 2013-3 / 28.00元,9.1
天使与魔鬼,https://img3.doubanio.com/view/subject/m/public/s1914485.jpg,https://book.douban.com/subject/1228110/,[美] 丹.布朗 / 朱振武、王巧俐、信艳 / 人民文学出版社 / 2005-2 / 29.80元,8.1
局外人,https://img3.doubanio.com/view/subject/m/public/s30012665.jpg,https://book.douban.com/subject/30468519/,[法] 阿尔贝·加缪 / 金祎 / 江苏凤凰文艺出版社 / 2019-3 / 45.00元,9.1
有匪（全集）,https://img3.doubanio.com/view/subject/m/public/s29609111.jpg,https://book.douban.com/subject/27198567/,Priest / 湖南文艺出版社 / 2017-10 / 140.00元,8.9
麦田里的守望者,https://img3.doubanio.com/view/subject/m/public/s2738366.jpg,https://book.douban.com/subject/1082518/,[美国] J. D. 塞林格 / 施咸荣 / 译林出版社 / 1997-2 / 7.80元,7.9
罪与罚,https://img3.doubanio.com/view/subject/m/public/s1940505.jpg,https://book.douban.com/subject/1022632/,[俄] 陀思妥耶夫斯基 / 朱海观、王汶 / 人民文学出版社 / 2003-8 / 22.00元,8.8
水妖,https://img3.doubanio.com/view/subject/m/public/s29978973.jpg,https://book.douban.com/subject/30401009/,[美] 内森·希尔、Nathan Hill / 姚向辉 / 理想国丨九州出版社 / 2019-1 / 78.00元,9.0
信,https://img1.doubanio.com/view/subject/m/public/s28006179.jpg,https://book.douban.com/subject/25956990/,[日] 东野圭吾 / 赵江 / 译林出版社 / 2014-10 / 28.00,7.9
罗生门,https://img3.doubanio.com/view/subject/m/public/s29497122.jpg,https://book.douban.com/subject/27091211/,[日]芥川龙之介 / 林皎碧 / 江苏凤凰文艺出版社 / 2017-8 / 38.00元,8.5
白银时代,https://img3.doubanio.com/view/subject/m/public/s1072540.jpg,https://book.douban.com/subject/1082150/,王小波 / 花城出版社 / 1997-5 / 10.00元,8.4
余生皆假期,https://img3.doubanio.com/view/subject/m/public/s27988705.jpg,https://book.douban.com/subject/25892399/,伊坂幸太郎 / 吕灵芝 / 新星出版社 / 2015-2 / 28,7.8
蜜蜂与远雷,https://img3.doubanio.com/view/subject/m/public/s29928015.jpg,https://book.douban.com/subject/30285035/,[日]恩田陆 / 安素 / 中国友谊出版公司 / 2018-12 / 52.00元,8.0
龙族Ⅳ,https://img1.doubanio.com/view/subject/m/public/s28370987.jpg,https://book.douban.com/subject/26647621/,江南 / 长江出版社 / 2015-12 / 32.00元,7.1
清明上河图密码,https://img1.doubanio.com/view/subject/m/public/s27956707.jpg,https://book.douban.com/subject/26265745/,冶文彪 / 北京联合出版公司 / 2015-1-1 / 49.90元,8.2
海棠依旧：知否？知否？应是绿肥红瘦（壹）,https://img3.doubanio.com/view/subject/m/public/s30002473.jpg,https://book.douban.com/subject/26947907/,关心则乱 / 中国电影出版社 / 2017-1 / 29.80元,7.9
